id,purch_date,customer_num,product_num,amount,paid
728,2019-04-04,356,12,19,638.78
729,2019-04-04,766,29,15,888.45
730,2019-04-04,917,31,8,361.36
731,2019-04-04,604,18,10,563.3
732,2019-04-04,735,5,3,262.17
733,2019-04-04,578,9,12,360.12
734,2019-04-04,412,42,19,1662.69
735,2019-04-04,919,60,14,577.08
736,2019-04-04,160,20,2,174.1
737,2019-04-04,778,24,18,562.68
738,2019-04-04,1000,57,9,617.67
739,2019-04-04,628,49,14,876.4
740,2019-04-04,840,38,13,285.74
741,2019-04-04,322,6,11,1091.42
742,2019-04-04,436,41,12,713.64
743,2019-04-04,653,47,16,773.12
744,2019-04-04,973,26,5,421.0
745,2019-04-04,928,48,8,293.36
746,2019-04-04,541,18,8,450.64
747,2019-04-06,665,13,4,79.6
748,2019-04-06,796,45,16,732.32
749,2019-04-06,753,23,16,260.32
750,2019-04-06,550,44,14,429.38
751,2019-04-06,211,51,14,1054.48
752,2019-04-06,241,46,3,184.02
753,2019-04-06,392,26,13,1094.6
754,2019-04-06,645,46,7,429.38
755,2019-04-06,580,54,16,604.64
756,2019-04-06,470,14,9,599.4
757,2019-04-06,890,50,13,831.74
758,2019-04-06,921,12,19,808.64
759,2019-04-06,758,57,10,686.3
760,2019-04-06,97,1,19,120.84
761,2019-04-06,846,41,9,588.15
762,2019-04-06,888,35,11,1052.48
763,2019-04-06,46,8,3,126.57
764,2019-04-06,45,21,7,633.36
765,2019-04-06,121,4,14,954.24
766,2019-04-06,151,21,19,1289.34
767,2019-04-06,438,38,20,356.0
768,2019-04-06,4,37,12,743.88
769,2019-04-06,280,38,17,373.66
770,2019-04-06,451,26,4,336.8
771,2019-04-06,674,30,15,344.4
772,2019-04-06,207,43,8,325.52
773,2019-04-06,230,23,18,292.86
774,2019-04-06,310,56,15,307.95
775,2019-04-06,588,22,10,602.6
776,2019-04-06,821,45,4,183.08
777,2019-04-06,63,47,14,676.48
778,2019-04-06,921,27,19,900.79
779,2019-04-06,73,17,16,540.48
780,2019-04-06,835,27,10,474.1
781,2019-05-03,91,30,5,114.8
782,2019-05-03,825,38,7,153.86
783,2019-05-03,869,57,4,274.52
784,2019-05-03,781,28,9,254.16
785,2019-05-03,796,40,16,1268.96
786,2019-05-03,923,55,8,68.4
787,2019-05-03,222,5,11,961.29
788,2019-05-03,663,32,13,1200.29
789,2019-05-03,314,57,15,772.05
790,2019-05-03,581,26,8,673.6
791,2019-05-03,627,16,1,51.01
792,2019-05-03,952,37,18,1115.82
793,2019-05-03,775,34,7,696.78
794,2019-05-03,137,39,11,411.95
795,2019-05-03,548,30,8,152.48
796,2019-05-03,205,26,7,589.4
797,2019-05-03,995,4,9,582.75
798,2019-05-03,95,9,11,320.21
799,2019-05-03,744,28,9,226.17
800,2019-05-03,7,2,12,1028.88
801,2019-05-03,693,40,19,1506.89
802,2019-05-03,251,14,7,695.8
803,2019-05-03,117,4,12,817.92
804,2019-05-03,683,15,13,183.69
805,2019-05-03,565,22,15,903.9
806,2019-05-03,773,19,18,410.94
807,2019-05-03,735,18,7,394.31
808,2019-05-03,666,41,2,74.5
809,2019-05-03,402,43,3,122.07
810,2019-05-03,539,43,2,81.38
811,2019-05-03,679,50,11,703.78
812,2019-05-03,371,36,19,262.77
813,2019-05-04,147,46,12,736.08
814,2019-05-04,618,42,18,1386.18
815,2019-05-04,83,18,4,225.32
816,2019-05-04,139,18,18,1013.94
817,2019-05-04,450,14,18,894.6
818,2019-05-04,697,1,3,19.08
819,2019-05-04,549,47,20,966.4
820,2019-05-04,805,54,6,226.74
821,2019-05-04,349,12,1,42.56
822,2019-05-04,126,41,12,784.2
823,2019-05-04,748,26,13,919.49
824,2019-05-04,220,3,16,1046.4
825,2019-05-04,992,45,3,137.31
826,2019-05-04,982,25,4,173.92
827,2019-05-04,457,55,19,162.45
828,2019-05-04,918,57,3,185.31
829,2019-05-04,203,6,7,694.54
830,2019-05-04,423,43,19,773.11
831,2019-05-04,987,47,9,434.88
832,2019-05-04,69,30,16,216.8
833,2019-05-04,316,43,20,813.8
834,2019-05-04,235,60,15,618.3
835,2019-05-04,910,21,5,452.4
836,2019-05-04,171,57,6,411.78
837,2019-05-04,464,48,19,599.26
838,2019-05-04,88,55,7,59.85
839,2019-05-04,38,17,7,236.46
840,2019-05-04,782,19,14,319.62
841,2019-05-04,598,50,2,99.8
842,2019-05-04,604,36,17,209.27
843,2019-05-04,508,12,3,127.68
844,2019-05-04,424,37,3,185.97
845,2019-05-04,306,48,15,456.6
846,2019-05-04,767,48,20,689.4
847,2019-05-04,132,29,17,1006.91
848,2019-05-04,402,16,8,443.6
849,2019-05-04,171,35,5,478.4
850,2019-05-04,70,47,12,579.84
851,2019-05-04,352,1,11,62.26
852,2019-05-04,67,36,2,27.66
853,2019-05-04,850,18,12,675.96
854,2019-05-04,972,1,16,101.76
855,2019-05-04,732,56,13,266.89
856,2019-05-04,921,17,11,371.58
857,2019-05-04,214,28,7,197.68
858,2019-05-04,607,18,1,56.33
859,2019-05-04,280,43,20,813.8
860,2019-05-04,883,56,13,266.89
861,2019-05-04,954,55,11,94.05
862,2019-05-04,994,45,1,40.74
863,2019-05-04,203,55,6,51.3
864,2019-05-04,729,45,9,411.93
865,2019-05-04,648,4,20,1145.0
866,2019-05-04,200,27,8,379.28
867,2019-05-04,224,37,5,309.95
868,2019-05-04,276,36,6,65.58
869,2019-05-04,263,46,14,858.76
870,2019-05-05,482,58,10,730.5
871,2019-05-05,444,10,6,533.94
872,2019-05-05,274,20,16,696.48
873,2019-05-05,921,44,11,337.37
874,2019-05-05,868,45,7,320.39
875,2019-05-05,164,10,14,1245.86
876,2019-05-05,536,45,5,228.85
877,2019-05-05,798,10,7,423.57
878,2019-05-05,36,11,6,128.82
879,2019-05-05,182,16,17,942.65
880,2019-05-05,534,16,13,475.8
881,2019-05-05,533,54,12,453.48
882,2019-05-05,43,8,14,590.66
883,2019-05-05,654,45,6,274.62
884,2019-05-05,730,48,1,36.67
885,2019-05-05,192,47,8,386.56
886,2019-05-05,182,3,18,1177.2
887,2019-05-05,538,59,7,519.96
888,2019-05-05,353,31,14,780.78
889,2019-05-05,222,23,13,211.51
890,2019-05-05,919,5,16,1398.24
891,2019-05-05,127,44,9,165.6
892,2019-05-05,870,31,9,366.39
893,2019-05-05,607,13,7,139.3
894,2019-05-05,539,10,18,1601.82
895,2019-05-05,961,4,9,613.44
896,2019-05-05,210,14,14,1391.6
897,2019-05-05,176,37,14,867.86
898,2019-05-05,888,5,5,436.95
899,2019-05-05,795,2,4,342.96
900,2019-05-05,956,50,8,337.84
901,2019-05-05,697,8,7,295.33
902,2019-05-05,916,52,18,1777.32
903,2019-05-05,445,6,18,1250.1
904,2019-05-05,849,21,18,1628.64
905,2019-05-05,995,35,20,1626.6
906,2019-05-05,222,45,13,595.01
907,2019-05-06,177,52,2,197.48
908,2019-05-06,648,24,6,187.56
909,2019-05-06,405,20,7,609.35
910,2019-05-06,3,19,15,342.45
911,2019-05-06,115,60,15,618.3
912,2019-05-06,238,26,14,1178.8
913,2019-05-06,343,2,14,1200.36
914,2019-05-06,572,4,2,136.32
915,2019-05-06,151,34,2,137.36
916,2019-05-06,460,58,17,1241.85
917,2019-05-06,439,24,13,406.38
918,2019-05-06,514,11,8,171.76
919,2019-05-06,85,56,18,369.54
920,2019-05-06,507,36,12,165.96
921,2019-05-06,606,12,6,255.36
922,2019-05-06,847,6,12,1190.64
923,2019-05-06,199,18,5,278.85
924,2019-05-06,87,59,14,1039.92
925,2019-05-06,127,19,5,114.15
926,2019-05-06,27,15,20,282.6
927,2019-05-06,125,18,13,732.29
928,2019-05-06,387,43,1,32.96
929,2019-05-06,936,56,15,307.95
930,2019-05-06,643,11,13,279.11
931,2019-05-06,561,42,17,862.92
932,2019-05-06,812,50,17,1087.66
933,2019-05-06,38,46,15,920.1
934,2019-05-06,152,27,8,379.28
935,2019-05-06,193,35,2,172.22
936,2019-05-06,402,24,2,37.52
937,2019-05-06,363,8,12,465.72
938,2019-05-06,587,38,14,307.72
939,2019-05-06,234,28,9,223.65
940,2019-05-06,69,3,8,361.04
941,2019-05-06,242,38,18,395.64
942,2019-05-06,594,28,15,423.6
943,2019-05-06,594,31,9,501.93
944,2019-05-06,743,10,12,1067.88
945,2019-05-06,270,60,8,329.76
946,2019-05-06,888,43,20,813.8
947,2019-06-03,645,58,17,1117.75
948,2019-06-03,416,1,17,108.12
949,2019-06-03,324,22,8,366.4
950,2019-06-03,136,34,5,428.0
951,2019-06-03,278,11,19,407.93
952,2019-06-03,157,54,15,566.85
953,2019-06-03,243,45,2,91.54
954,2019-06-03,179,58,10,730.5
955,2019-06-03,641,14,9,894.6
956,2019-06-03,167,21,1,90.48
957,2019-06-03,156,41,19,893.95
958,2019-06-03,174,3,6,392.4
959,2019-06-03,274,25,7,515.9
960,2019-06-03,892,3,11,719.4
961,2019-06-03,47,27,8,379.28
962,2019-06-03,860,19,12,183.6
963,2019-06-03,677,26,10,564.1
964,2019-06-03,429,11,16,343.52
965,2019-06-03,415,3,15,981.0
966,2019-06-03,596,39,1,37.45
967,2019-06-03,284,2,3,257.22
968,2019-06-03,157,29,13,769.99
969,2019-06-03,678,21,10,904.8
970,2019-06-03,683,18,18,1013.94
971,2019-06-03,240,36,12,165.96
972,2019-06-03,938,54,12,453.48
973,2019-06-03,454,15,16,158.24
974,2019-06-03,840,17,3,101.34
975,2019-06-03,789,12,15,421.35
976,2019-06-03,988,32,10,923.3
977,2019-06-03,243,35,18,1722.24
978,2019-06-03,294,44,10,306.7
979,2019-06-03,729,13,8,159.2
980,2019-06-03,181,42,15,813.9
981,2019-06-03,799,40,14,1110.34
982,2019-06-03,761,52,16,1579.84
983,2019-06-03,909,8,6,253.14
984,2019-06-03,702,11,13,279.11
985,2019-06-03,279,13,8,128.96
986,2019-06-03,368,3,5,327.0
987,2019-06-03,818,46,4,245.36
988,2019-06-03,520,2,17,1457.58
989,2019-06-03,946,59,6,445.68
990,2019-06-03,68,12,17,477.53
991,2019-06-03,306,30,4,74.4
992,2019-06-03,116,49,17,1064.2
993,2019-06-04,439,33,5,411.1
994,2019-06-04,923,2,8,480.16
995,2019-06-04,515,47,6,289.92
996,2019-06-04,198,20,7,609.35
997,2019-06-04,96,27,14,663.74
998,2019-06-04,181,7,2,27.66
999,2019-06-04,951,54,4,87.68
1000,2019-06-04,435,20,18,1143.9
1001,2019-06-04,702,49,19,677.92
1002,2019-06-04,91,49,14,876.4
1003,2019-06-04,673,20,19,1653.95
1004,2019-06-04,628,28,12,338.88
1005,2019-06-04,249,28,12,338.88
1006,2019-06-04,552,54,14,529.06
1007,2019-06-04,459,35,19,1817.92
1008,2019-06-04,640,26,11,926.2
1009,2019-06-04,174,7,15,207.45
1010,2019-06-04,567,32,10,923.3
1011,2019-06-04,222,21,7,633.36
1012,2019-06-04,549,45,16,732.32
1013,2019-06-04,597,25,18,1326.6
1014,2019-06-04,908,2,3,257.22
1015,2019-06-04,481,54,2,75.58
1016,2019-06-04,823,37,7,433.93
1017,2019-06-04,602,48,14,513.38
1018,2019-06-04,98,25,19,1400.3
1019,2019-06-04,487,50,15,959.7
1020,2019-06-04,978,48,6,220.02
1021,2019-06-04,292,37,11,681.89
1022,2019-06-04,300,44,1,30.67
1023,2019-06-04,843,33,6,271.32
1024,2019-06-04,917,60,4,87.4
1025,2019-06-04,853,20,9,783.45
1026,2019-06-04,343,5,6,524.34
1027,2019-06-04,736,58,3,219.15
1028,2019-06-04,7,26,19,1599.8
1029,2019-06-04,985,32,15,1384.95
1030,2019-06-04,876,20,17,1479.85
1031,2019-06-04,297,7,5,36.65
1032,2019-06-04,747,30,17,390.32
1033,2019-06-04,680,13,10,199.0
1034,2019-06-04,815,55,7,41.3
1035,2019-06-04,9,14,9,894.6
1036,2019-06-04,973,17,13,245.96
1037,2019-06-04,80,55,18,153.9
1038,2019-06-04,295,44,3,92.01
1039,2019-06-04,611,4,2,69.52
1040,2019-06-04,408,19,10,228.3
1041,2019-06-04,191,27,8,379.28
1042,2019-06-04,75,37,18,1115.82
1043,2019-06-04,35,29,5,296.15
1044,2019-06-04,98,25,11,810.7
1045,2019-06-04,605,28,20,564.8
1046,2019-06-04,444,1,13,82.68
1047,2019-06-04,579,38,3,65.94
1048,2019-06-04,160,55,10,85.5
1049,2019-06-04,232,43,14,501.34
1050,2019-06-04,143,40,11,872.41
1051,2019-06-05,751,39,5,174.15
1052,2019-06-05,60,21,20,1809.6
1053,2019-06-05,270,9,4,120.04
1054,2019-06-05,509,47,4,193.28
1055,2019-06-05,550,60,16,659.52
1056,2019-06-05,823,60,10,412.2
1057,2019-06-05,853,59,1,74.28
1058,2019-06-05,964,53,20,948.0
1059,2019-06-05,863,5,10,873.9
1060,2019-06-05,944,28,8,225.92
1061,2019-06-05,256,51,5,376.6
1062,2019-06-05,606,32,3,276.99
1063,2019-06-05,848,37,7,433.93
1064,2019-06-05,380,14,16,1240.48
1065,2019-06-05,610,13,17,338.3
1066,2019-06-05,855,16,1,47.13
1067,2019-06-05,443,51,5,376.6
1068,2019-06-05,754,12,11,266.86
1069,2019-06-05,139,45,5,228.85
1070,2019-06-05,494,2,16,1371.84
1071,2019-06-05,651,29,6,184.8
1072,2019-06-05,48,20,1,87.05
1073,2019-06-05,285,23,10,162.7
1074,2019-06-05,279,9,2,60.02
1075,2019-06-05,204,34,14,1393.56
1076,2019-06-05,403,35,19,1745.15
1077,2019-06-05,376,55,19,162.45
1078,2019-06-05,170,36,9,64.71
1079,2019-06-05,638,16,9,499.05
1080,2019-06-05,151,54,19,718.01
1081,2019-06-05,744,57,2,137.26
1082,2019-06-05,781,37,14,867.86
1083,2019-06-05,47,5,15,1310.85
1084,2019-06-05,655,11,11,236.17
1085,2019-06-05,147,9,7,210.07
1086,2019-06-05,196,15,2,28.26
1087,2019-06-05,681,22,9,455.58
1088,2019-06-05,163,48,17,623.39
1089,2019-06-05,826,1,4,25.44
1090,2019-06-06,139,39,15,561.75
1091,2019-06-06,876,57,9,617.67
1092,2019-06-06,329,56,8,164.24
1093,2019-06-06,568,11,9,193.23
1094,2019-06-06,25,35,14,1339.52
1095,2019-06-06,671,42,20,1750.2
1096,2019-06-06,541,33,13,1068.86
1097,2019-06-06,183,52,5,493.7
1098,2019-06-06,617,10,3,213.57
1099,2019-06-06,869,58,5,365.25
1100,2019-06-06,58,39,8,299.6
1101,2019-06-06,733,48,2,73.34
1102,2019-06-06,55,4,4,177.2
1103,2019-06-06,3,29,10,592.3
1104,2019-06-06,630,57,12,823.56
1105,2019-06-06,368,30,5,114.8
1106,2019-06-06,715,28,4,112.96
1107,2019-06-06,793,23,3,48.81
1108,2019-06-06,408,11,19,407.93
1109,2019-06-06,459,52,7,421.61
1110,2019-06-06,490,6,20,1984.4
1111,2019-06-06,517,26,4,336.8
1112,2019-06-06,415,29,5,293.2
1113,2019-06-06,334,14,15,1177.95
1114,2019-06-06,447,23,9,146.43
1115,2019-06-06,463,21,20,1809.6
1116,2019-06-06,54,31,19,762.85
1117,2019-06-06,332,58,9,368.19
1118,2019-06-06,880,25,8,336.08
1119,2019-06-06,308,45,4,183.08
1120,2019-06-06,339,33,1,82.22
1121,2019-06-06,290,9,6,180.06
1122,2019-06-06,485,15,7,75.18
1123,2019-06-06,140,59,18,1337.04
1124,2019-06-06,926,21,16,1447.68
1125,2019-06-06,963,12,6,255.36
1126,2019-06-06,696,39,14,524.3
1127,2019-06-06,398,21,2,180.96
1128,2019-06-06,243,54,16,604.64
1129,2019-06-06,932,27,9,426.69
1130,2019-06-06,401,55,16,69.76
1131,2019-06-06,667,59,4,294.16
1132,2019-06-06,697,46,15,717.75
1133,2019-07-03,935,48,6,220.02
1134,2019-07-03,346,35,12,1148.16
1135,2019-07-03,814,57,19,1069.32
1136,2019-07-03,897,39,8,299.6
1137,2019-07-03,861,1,15,95.4
1138,2019-07-03,128,12,14,488.6
1139,2019-07-03,701,50,11,703.78
1140,2019-07-03,29,30,1,22.96
1141,2019-07-03,994,3,14,915.6
1142,2019-07-03,535,30,20,459.2
1143,2019-07-03,357,51,9,677.88
1144,2019-07-03,392,20,2,174.1
1145,2019-07-03,285,18,16,901.28
1146,2019-07-03,130,41,3,196.05
1147,2019-07-03,544,53,2,148.12
1148,2019-07-03,142,30,16,367.36
1149,2019-07-03,116,11,9,193.23
1150,2019-07-03,609,41,18,1176.3
1151,2019-07-03,384,34,19,1891.26
1152,2019-07-03,83,1,2,12.72
1153,2019-07-03,189,33,19,1562.18
1154,2019-07-03,153,25,6,442.2
1155,2019-07-03,853,55,2,17.1
1156,2019-07-03,117,32,16,1477.28
1157,2019-07-03,966,35,10,956.8
1158,2019-07-03,760,23,14,227.78
1159,2019-07-03,340,12,3,127.68
1160,2019-07-03,286,60,1,41.22
1161,2019-07-03,800,25,5,224.8
1162,2019-07-03,23,51,17,1280.44
1163,2019-07-03,630,13,20,398.0
1164,2019-07-03,268,36,7,96.81
1165,2019-07-03,971,10,20,1779.8
1166,2019-07-03,548,34,17,1692.18
1167,2019-07-03,266,10,20,1779.8
1168,2019-07-03,408,8,12,506.28
1169,2019-07-03,250,29,16,587.52
1170,2019-07-03,873,50,17,1000.62
1171,2019-07-04,94,20,9,532.71
1172,2019-07-04,206,44,10,217.8
1173,2019-07-04,957,8,11,464.09
1174,2019-07-04,837,20,6,522.3
1175,2019-07-04,816,52,9,888.66
1176,2019-07-04,137,51,18,1098.18
1177,2019-07-04,220,25,8,589.6
1178,2019-07-04,889,3,6,392.4
1179,2019-07-04,928,49,13,813.8
1180,2019-07-04,92,46,1,53.37
1181,2019-07-04,743,45,18,535.5
1182,2019-07-04,762,38,4,51.88
1183,2019-07-04,971,13,20,398.0
1184,2019-07-04,770,49,17,1064.2
1185,2019-07-04,842,38,8,87.92
1186,2019-07-04,334,52,19,994.27
1187,2019-07-04,725,26,18,1045.8
1188,2019-07-04,215,57,14,960.82
1189,2019-07-04,572,31,2,111.54
1190,2019-07-04,84,21,18,1628.64
1191,2019-07-04,469,18,7,394.31
1192,2019-07-04,800,31,3,167.31
1193,2019-07-04,290,34,7,696.78
1194,2019-07-04,15,5,1,86.52
1195,2019-07-04,406,16,20,1086.8
1196,2019-07-04,611,22,17,819.57
1197,2019-07-04,143,14,12,1192.8
1198,2019-07-04,882,14,19,1888.6
1199,2019-07-04,598,54,4,151.16
1200,2019-07-04,810,28,20,564.8
1201,2019-07-04,494,26,6,490.02
1202,2019-07-04,224,28,19,536.56
1203,2019-07-04,216,21,20,1809.6
1204,2019-07-04,799,35,17,975.97
1205,2019-07-04,513,54,3,113.37
1206,2019-07-04,895,53,9,393.3
1207,2019-07-04,107,12,17,723.52
1208,2019-07-04,247,51,3,225.96
1209,2019-07-04,808,46,18,1104.12
1210,2019-07-04,556,55,15,128.25
1211,2019-07-04,739,53,2,148.12
1212,2019-07-04,441,18,4,225.32
1213,2019-07-04,820,7,9,85.86
1214,2019-07-04,303,7,14,193.62
1215,2019-07-04,707,42,4,315.04
1216,2019-07-04,425,55,12,102.6
1217,2019-07-04,59,12,11,468.16
1218,2019-07-04,628,5,14,1223.46
1219,2019-07-04,518,58,14,1022.7
1220,2019-07-04,731,58,20,1052.0
1221,2019-07-04,306,31,11,613.47
1222,2019-07-04,272,35,10,956.8
1223,2019-07-04,134,55,5,42.75
1224,2019-07-04,763,51,16,1205.12
1225,2019-07-04,104,26,11,926.2
1226,2019-07-04,799,26,11,926.2
1227,2019-07-04,635,41,4,261.4
1228,2019-07-05,928,14,13,1292.2
1229,2019-07-05,902,55,20,171.0
1230,2019-07-05,207,42,5,223.15
1231,2019-07-05,382,34,19,1891.26
1232,2019-07-05,237,40,16,1268.96
1233,2019-07-05,220,13,20,278.6
1234,2019-07-05,487,8,10,421.9
1235,2019-07-05,830,10,2,128.14
1236,2019-07-05,486,30,12,275.52
1237,2019-07-05,392,4,2,136.32
1238,2019-07-05,384,60,9,370.98
1239,2019-07-05,229,8,20,616.0
1240,2019-07-05,621,4,11,749.76
1241,2019-07-05,680,42,16,1400.16
1242,2019-07-05,60,35,18,1722.24
1243,2019-07-05,676,3,4,245.92
1244,2019-07-05,874,47,9,434.88
1245,2019-07-05,33,46,20,1226.8
1246,2019-07-05,677,16,2,72.08
1247,2019-07-05,907,42,3,262.53
1248,2019-07-05,144,8,5,210.95
1249,2019-07-05,789,26,13,1094.6
1250,2019-07-05,329,48,1,36.67
1251,2019-07-05,935,19,6,136.98
1252,2019-07-05,477,39,19,711.55
1253,2019-07-05,445,59,12,811.08
1254,2019-07-05,553,14,14,1391.6
1255,2019-07-05,971,3,10,654.0
1256,2019-07-05,273,60,18,741.96
1257,2019-07-05,896,29,4,236.92
1258,2019-07-05,324,16,14,776.3
1259,2019-07-05,259,58,7,470.47
1260,2019-07-05,852,8,18,630.36
1261,2019-07-05,918,53,17,1259.02
1262,2019-07-05,829,18,17,957.61
1263,2019-07-05,424,31,15,836.55
1264,2019-07-05,556,46,14,858.76
1265,2019-07-05,142,60,15,618.3
1266,2019-07-05,543,19,6,89.04
1267,2019-07-05,8,5,17,876.52
1268,2019-07-05,586,20,12,585.0
1269,2019-07-05,780,51,14,1054.48
1270,2019-07-05,346,2,10,857.4
1271,2019-07-06,155,29,6,355.38
1272,2019-07-06,565,59,3,222.84
1273,2019-07-06,592,12,1,42.56
1274,2019-07-06,109,25,20,1474.0
1275,2019-07-06,321,30,2,45.92
1276,2019-07-06,245,9,15,405.15
1277,2019-07-06,780,30,8,183.68
1278,2019-07-06,657,31,10,457.3
1279,2019-07-06,111,38,5,109.9
1280,2019-07-06,494,34,7,696.78
1281,2019-07-06,42,26,11,926.2
1282,2019-07-06,276,51,11,687.72
1283,2019-07-06,889,39,6,217.98
1284,2019-07-06,405,51,3,149.13
1285,2019-07-06,331,43,13,523.64
1286,2019-07-06,382,18,19,1070.27
1287,2019-07-06,119,9,10,300.1
1288,2019-07-06,401,40,15,1189.65
1289,2019-07-06,431,7,12,165.96
1290,2019-07-06,974,28,4,75.68
1291,2019-07-06,173,44,12,320.16
1292,2019-07-06,8,9,12,288.12
1293,2019-07-06,811,14,13,1292.2
1294,2019-07-06,278,53,3,222.18
1295,2019-07-06,527,54,3,113.37
1296,2019-07-06,220,7,16,221.28
1297,2019-07-06,906,48,12,440.04
1298,2019-07-06,479,43,10,406.9
1299,2019-07-06,139,26,16,1037.28
1300,2019-07-06,578,55,20,155.6
1301,2019-07-06,903,19,16,365.28
1302,2019-07-06,450,34,1,99.54
1303,2019-07-06,728,52,20,1303.4
1304,2019-07-06,291,48,13,476.71
1305,2019-07-06,976,9,13,351.13
1306,2019-07-06,261,2,19,1629.06
1307,2019-07-06,269,56,16,328.48
1308,2019-07-06,595,22,3,180.78
1309,2019-07-06,344,54,13,491.27
1310,2019-07-06,307,36,4,55.32
1311,2019-07-06,56,30,2,45.92
1312,2019-07-06,574,53,19,1407.14
1313,2019-07-06,415,21,7,633.36
1314,2019-07-06,753,46,16,981.44
1315,2019-07-06,291,36,18,248.94
1316,2019-08-03,1000,41,1,65.35
1317,2019-08-03,372,17,7,236.46
1318,2019-08-03,542,21,8,723.84
1319,2019-08-03,916,35,16,857.28
1320,2019-08-03,593,50,14,447.86
1321,2019-08-03,460,26,13,1094.6
1322,2019-08-03,698,22,9,542.34
1323,2019-08-03,768,43,3,122.07
1324,2019-08-03,269,11,10,107.4
1325,2019-08-03,49,32,9,830.97
1326,2019-08-03,678,56,1,20.53
1327,2019-08-03,188,23,9,146.43
1328,2019-08-03,901,11,20,429.4
1329,2019-08-03,187,27,13,616.33
1330,2019-08-03,330,51,17,1280.44
1331,2019-08-03,147,5,5,266.55
1332,2019-08-03,99,21,5,452.4
1333,2019-08-03,571,11,20,283.4
1334,2019-08-03,91,40,5,396.55
1335,2019-08-03,742,5,7,311.99
1336,2019-08-03,842,44,11,276.65
1337,2019-08-03,687,37,19,1177.81
1338,2019-08-03,732,28,17,480.08
1339,2019-08-03,86,16,20,1109.0
1340,2019-08-03,331,32,20,1846.6
1341,2019-08-03,543,27,15,711.15
1342,2019-08-03,587,21,4,361.92
1343,2019-08-03,492,40,8,634.48
1344,2019-08-03,200,2,2,171.48
1345,2019-08-03,120,1,7,44.52
1346,2019-08-03,970,22,20,1205.2
1347,2019-08-03,767,15,11,155.43
1348,2019-08-03,185,25,2,147.4
1349,2019-08-03,123,42,20,1750.2
1350,2019-08-03,453,30,4,91.84
1351,2019-08-03,620,20,4,348.2
1352,2019-08-03,75,53,20,1481.2
1353,2019-08-03,843,4,20,1363.2
1354,2019-08-03,362,26,19,1599.8
1355,2019-08-03,234,40,15,820.8
1356,2019-08-03,759,26,3,252.6
1357,2019-08-03,251,1,3,15.66
1358,2019-08-03,678,38,17,373.66
1359,2019-08-03,16,28,18,508.32
1360,2019-08-04,898,3,2,130.8
1361,2019-08-04,111,29,2,118.46
1362,2019-08-04,605,14,14,1391.6
1363,2019-08-04,625,29,5,296.15
1364,2019-08-04,536,16,1,53.79
1365,2019-08-04,572,13,14,278.6
1366,2019-08-04,372,38,3,34.95
1367,2019-08-04,127,50,20,1138.8
1368,2019-08-04,511,12,6,232.38
1369,2019-08-04,517,18,11,619.63
1370,2019-08-04,250,39,11,411.95
1371,2019-08-04,830,60,14,536.62
1372,2019-08-04,593,36,10,138.3
1373,2019-08-04,229,51,1,75.32
1374,2019-08-04,581,6,12,1190.64
1375,2019-08-04,753,58,18,959.94
1376,2019-08-04,801,31,14,780.78
1377,2019-08-04,127,36,10,138.3
1378,2019-08-04,534,36,15,207.45
1379,2019-08-04,817,4,3,204.48
1380,2019-08-04,746,38,7,153.86
1381,2019-08-04,151,29,6,355.38
1382,2019-08-04,282,44,3,92.01
1383,2019-08-04,835,27,12,568.92
1384,2019-08-04,306,4,14,954.24
1385,2019-08-04,265,35,9,861.12
1386,2019-08-04,707,13,17,338.3
1387,2019-08-04,448,30,12,206.64
1388,2019-08-04,856,12,9,383.04
1389,2019-08-04,914,58,15,1095.75
1390,2019-08-04,117,14,19,1888.6
1391,2019-08-04,347,50,15,959.7
1392,2019-08-04,679,17,1,33.78
1393,2019-08-04,902,42,5,437.55
1394,2019-08-04,195,27,16,758.56
1395,2019-08-04,117,51,13,646.23
1396,2019-08-04,15,55,8,68.4
1397,2019-08-04,350,8,5,210.95
1398,2019-08-04,977,1,6,38.16
1399,2019-08-04,289,29,20,1184.6
1400,2019-08-04,73,51,14,864.64
1401,2019-08-04,460,46,20,1226.8
1402,2019-08-04,594,11,17,364.99
1403,2019-08-04,182,10,6,533.94
1404,2019-08-04,672,22,18,1084.68
1405,2019-08-04,510,21,14,1266.72
1406,2019-08-04,141,45,16,673.76
1407,2019-08-04,150,16,2,110.9
1408,2019-08-04,513,25,11,810.7
1409,2019-08-04,266,9,14,361.34
1410,2019-08-04,876,2,5,240.05
1411,2019-08-04,730,23,10,162.7
1412,2019-08-04,136,54,19,718.01
1413,2019-08-04,675,56,18,369.54
1414,2019-08-04,767,31,15,836.55
1415,2019-08-04,909,50,13,432.51
1416,2019-08-04,700,17,18,608.04
1417,2019-08-04,625,10,1,60.51
1418,2019-08-04,445,40,2,138.0
1419,2019-08-04,369,44,11,313.72
1420,2019-08-04,214,44,16,382.72
1421,2019-08-04,200,19,6,136.98
1422,2019-08-04,30,23,14,227.78
1423,2019-08-04,293,36,17,162.18
1424,2019-08-04,782,27,20,948.2
1425,2019-08-04,265,16,13,720.85
1426,2019-08-04,477,39,11,411.95
1427,2019-08-04,334,27,2,94.82
1428,2019-08-04,901,5,18,849.42
1429,2019-08-04,502,16,14,465.78
1430,2019-08-04,293,21,14,1266.72
1431,2019-08-04,759,9,16,480.16
1432,2019-08-04,122,11,20,322.0
1433,2019-08-04,505,57,18,1235.34
